DATE, PLUV (mm) , COTE (m) , VOLUME (Mm3) , SURFACE (Ha) , EVP (mm) , V. Evap (Mm3) , IRRIGATION (Mm3) , DEVASEMENT (Mm3) , TURBINAGE (Mm3) , FUITE (Mm3) , TRANSFERT (Mm3) , DEVERSEMENT (Mm3) , Tot Lach (Mm3) , Bilan (Mm3) , Apport(Mm3) , Perte (Mm3) 
11/25/1999, 1.2000 , 120.2000 , 38.1750 , 572.0000 , 1.1800 , 0.0051 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0377 , 0.0000 , -0.0377 
11/26/1999, 0.0000 , 120.2000 , 38.1750 , 572.0000 , 2.1200 , 0.0091 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0251 , 0.0251 , 0.0000 
11/27/1999, 0.0000 , 120.1900 , 38.1163 , 571.4000 , 2.1200 , 0.0091 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , -0.0257 , 0.0000 , -0.0257 
11/28/1999, 28.7000 , 120.2000 , 38.1750 , 572.0000 , 2.1200 , 0.0091 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , 0.0918 , 0.0918 , 0.0000 
11/29/1999, 24.1000 , 120.3200 , 38.8800 , 579.2000 , 2.1200 , 0.0092 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.7302 , 0.7302 , 0.0000 
11/30/1999, 13.1000 , 120.3900 , 39.2912 , 583.4000 , 2.1200 , 0.0093 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.4365 , 0.4365 , 0.0000 
12/1/1999, 0.0000 , 120.4100 , 39.4087 , 584.6000 , 2.1200 , 0.0093 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.1428 , 0.1428 , 0.0000 
12/2/1999, 0.6000 , 120.4200 , 39.4675 , 585.2000 , 1.1000 , 0.0048 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0636 , 0.0636 , 0.0000 
12/3/1999, 5.5000 , 120.4200 , 39.4675 , 585.2000 , 0.5000 , 0.0022 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0022 , 0.0022 , 0.0000 
12/4/1999, 0.0000 , 120.4300 , 39.5262 , 585.8000 , 1.0600 , 0.0047 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0634 , 0.0634 , 0.0000 
12/5/1999, 0.0000 , 120.4400 , 39.5850 , 586.4000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0627 , 0.0627 , 0.0000 
12/6/1999, 3.0000 , 120.4500 , 39.6437 , 587.0000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0627 , 0.0627 , 0.0000 
12/7/1999, 5.4000 , 120.4700 , 39.7612 , 588.2000 , 0.5000 , 0.0022 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1197 , 0.1197 , 0.0000 
12/8/1999, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.4000 , 0.0062 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0062 , 0.0062 , 0.0000 
12/9/1999, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
12/10/1999, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
12/11/1999, 0.9000 , 120.4800 , 39.8200 , 588.8000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0627 , 0.0627 , 0.0000 
12/12/1999, 1.1000 , 120.4800 , 39.8200 , 588.8000 , 1.2000 , 0.0053 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0053 , 0.0053 , 0.0000 
12/13/1999, 0.9000 , 120.4900 , 39.8787 , 589.4000 , 1.1400 , 0.0050 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0638 , 0.0638 , 0.0000 
12/14/1999, 0.0000 , 120.4900 , 39.8787 , 589.4000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
12/15/1999, 0.0000 , 120.4900 , 39.8787 , 589.4000 , 1.2000 , 0.0053 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0053 , 0.0053 , 0.0000 
12/16/1999, 0.0000 , 120.4900 , 39.8787 , 589.4000 , 2.1000 , 0.0093 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0093 , 0.0093 , 0.0000 
12/17/1999, 4.5000 , 120.4900 , 39.8787 , 589.4000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
12/18/1999, 0.0000 , 120.5000 , 39.9375 , 590.0000 , 1.2000 , 0.0053 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0641 , 0.0641 , 0.0000 
12/19/1999, 0.2000 , 120.5000 , 39.9375 , 590.0000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
12/20/1999, 0.4000 , 120.5000 , 39.9375 , 590.0000 , 0.6000 , 0.0027 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0027 , 0.0027 , 0.0000 
12/21/1999, 2.5000 , 120.5000 , 39.9375 , 590.0000 , 0.7000 , 0.0031 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0031 , 0.0031 , 0.0000 
12/22/1999, 0.0000 , 120.5000 , 39.9375 , 590.0000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
12/23/1999, 0.0000 , 120.5000 , 39.9375 , 590.0000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
12/24/1999, 0.0000 , 120.5000 , 39.9375 , 590.0000 , 1.2700 , 0.0056 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0056 , 0.0056 , 0.0000 
12/25/1999, 0.0000 , 120.5000 , 39.9375 , 590.0000 , 1.5000 , 0.0066 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0066 , 0.0066 , 0.0000 
12/26/1999, 0.0000 , 120.5000 , 39.9375 , 590.0000 , 1.5000 , 0.0066 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0066 , 0.0066 , 0.0000 
12/27/1999, 0.0000 , 120.4900 , 39.8787 , 589.4000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , -0.0539 , 0.0000 , -0.0539 
12/28/1999, 0.0000 , 120.4900 , 39.8787 , 589.4000 , 1.8000 , 0.0080 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0080 , 0.0080 , 0.0000 
12/29/1999, 0.0000 , 120.4900 , 39.8787 , 589.4000 , 1.8000 , 0.0080 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0080 , 0.0080 , 0.0000 
12/30/1999, 5.1000 , 120.4800 , 39.8200 , 588.8000 , 1.5100 , 0.0067 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , -0.0521 , 0.0000 , -0.0521 
12/31/1999, 3.5000 , 120.4800 , 39.8200 , 588.8000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
1/1/2000, 0.0000 , 120.4800 , 39.8200 , 588.8000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
1/2/2000, 0.2000 , 120.4800 , 39.8200 , 588.8000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
1/3/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , -0.0539 , 0.0000 , -0.0539 
1/4/2000, 2.9000 , 120.4700 , 39.7612 , 588.2000 , 2.0000 , 0.0088 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0088 , 0.0088 , 0.0000 
1/5/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.5100 , 0.0067 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0067 , 0.0067 , 0.0000 
1/6/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
1/7/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
1/8/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
1/9/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
1/10/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
1/11/2000, 1.3000 , 120.4700 , 39.7612 , 588.2000 , 1.5000 , 0.0066 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0066 , 0.0066 , 0.0000 
1/12/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 0.9000 , 0.0040 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0040 , 0.0040 , 0.0000 
1/13/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1300 , 0.0050 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0050 , 0.0050 , 0.0000 
1/14/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.1000 , 0.0049 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0049 , 0.0049 , 0.0000 
1/15/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 1.5000 , 0.0066 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0066 , 0.0066 , 0.0000 
1/16/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 2.5000 , 0.0110 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0110 , 0.0110 , 0.0000 
1/17/2000, 0.0000 , 120.4700 , 39.7612 , 588.2000 , 2.5000 , 0.0110 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0110 , 0.0110 , 0.0000 
1/18/2000, 0.4000 , 120.4600 , 39.7025 , 587.6000 , 0.9000 , 0.0040 , 0.0290 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0290 , -0.0258 , 0.0000 , -0.0258 
1/19/2000, 0.0000 , 120.4600 , 39.7025 , 587.6000 , 1.1000 , 0.0048 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0208 , 0.0208 , 0.0000 
1/20/2000, 7.3000 , 120.4500 , 39.6437 , 587.0000 , 0.7000 , 0.0031 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0397 , 0.0000 , -0.0397 
1/21/2000, 0.0000 , 120.4500 , 39.6437 , 587.0000 , 0.9000 , 0.0040 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0200 , 0.0200 , 0.0000 
1/22/2000, 0.0000 , 120.4500 , 39.6437 , 587.0000 , 0.9000 , 0.0040 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0200 , 0.0200 , 0.0000 
1/23/2000, 0.3000 , 120.4400 , 39.5850 , 586.4000 , 1.1000 , 0.0048 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0379 , 0.0000 , -0.0379 
1/24/2000, 0.0000 , 120.4400 , 39.5850 , 586.4000 , 0.9000 , 0.0040 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0200 , 0.0200 , 0.0000 
1/25/2000, 0.0000 , 120.4400 , 39.5850 , 586.4000 , 0.9000 , 0.0040 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0200 , 0.0200 , 0.0000 
1/26/2000, 0.0000 , 120.4400 , 39.5850 , 586.4000 , 1.1000 , 0.0048 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0208 , 0.0208 , 0.0000 
1/27/2000, 0.0000 , 120.4400 , 39.5850 , 586.4000 , 1.5000 , 0.0066 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0226 , 0.0226 , 0.0000 
1/28/2000, 0.0000 , 120.4200 , 39.4675 , 585.2000 , 2.1300 , 0.0093 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0922 , 0.0000 , -0.0922 
1/29/2000, 0.0000 , 120.4200 , 39.4675 , 585.2000 , 1.2800 , 0.0056 , 0.0310 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0310 , 0.0366 , 0.0366 , 0.0000 
1/30/2000, 0.0000 , 120.4200 , 39.4675 , 585.2000 , 2.1000 , 0.0092 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , 0.0332 , 0.0332 , 0.0000 
1/31/2000, 0.0000 , 120.4200 , 39.4675 , 585.2000 , 1.8000 , 0.0079 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0239 , 0.0239 , 0.0000 
2/1/2000, 0.0000 , 120.4100 , 39.4087 , 584.6000 , 1.8000 , 0.0079 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0349 , 0.0000 , -0.0349 
2/2/2000, 0.0000 , 120.4100 , 39.4087 , 584.6000 , 2.3000 , 0.0101 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0261 , 0.0261 , 0.0000 
2/3/2000, 0.0000 , 120.4000 , 39.3500 , 584.0000 , 2.2000 , 0.0096 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0331 , 0.0000 , -0.0331 
2/4/2000, 1.1000 , 120.4000 , 39.3500 , 584.0000 , 2.2000 , 0.0096 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0256 , 0.0256 , 0.0000 
2/5/2000, 0.7000 , 120.3900 , 39.2912 , 583.4000 , 1.1300 , 0.0049 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0378 , 0.0000 , -0.0378 
2/6/2000, 0.0000 , 120.3800 , 39.2325 , 582.8000 , 3.0000 , 0.0131 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0296 , 0.0000 , -0.0296 
2/7/2000, 0.0000 , 120.3800 , 39.2325 , 582.8000 , 3.0000 , 0.0131 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0291 , 0.0291 , 0.0000 
2/8/2000, 0.0000 , 120.3800 , 39.2325 , 582.8000 , 2.7500 , 0.0120 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0280 , 0.0280 , 0.0000 
2/9/2000, 0.0000 , 120.3700 , 39.1737 , 582.2000 , 2.2000 , 0.0096 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0331 , 0.0000 , -0.0331 
2/10/2000, 0.5000 , 120.3700 , 39.1737 , 582.2000 , 3.0000 , 0.0131 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0291 , 0.0291 , 0.0000 
2/11/2000, 0.0000 , 120.3600 , 39.1150 , 581.6000 , 1.5100 , 0.0066 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0362 , 0.0000 , -0.0362 
2/12/2000, 0.0000 , 120.3600 , 39.1150 , 581.6000 , 1.8000 , 0.0079 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0239 , 0.0239 , 0.0000 
2/13/2000, 0.0000 , 120.3500 , 39.0562 , 581.0000 , 1.8000 , 0.0078 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0349 , 0.0000 , -0.0349 
2/14/2000, 0.0000 , 120.3500 , 39.0562 , 581.0000 , 1.5000 , 0.0065 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0225 , 0.0225 , 0.0000 
2/15/2000, 0.0000 , 120.3400 , 38.9975 , 580.4000 , 2.2000 , 0.0096 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0332 , 0.0000 , -0.0332 
2/16/2000, 0.0000 , 120.3300 , 38.9387 , 579.8000 , 2.7000 , 0.0117 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0310 , 0.0000 , -0.0310 
2/17/2000, 5.7000 , 120.3300 , 38.9387 , 579.8000 , 2.2000 , 0.0096 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0256 , 0.0256 , 0.0000 
2/18/2000, 2.7000 , 120.3200 , 38.8800 , 579.2000 , 1.8000 , 0.0078 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0349 , 0.0000 , -0.0349 
2/19/2000, 0.0000 , 120.3100 , 38.8212 , 578.6000 , 2.2000 , 0.0095 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0332 , 0.0000 , -0.0332 
2/20/2000, 0.0000 , 120.3000 , 38.7625 , 578.0000 , 1.8000 , 0.0078 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0349 , 0.0000 , -0.0349 
2/21/2000, 0.0000 , 120.3000 , 38.7625 , 578.0000 , 1.8000 , 0.0078 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0238 , 0.0238 , 0.0000 
2/22/2000, 0.0000 , 120.3000 , 38.7625 , 578.0000 , 2.1000 , 0.0091 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0251 , 0.0251 , 0.0000 
2/23/2000, 0.0000 , 120.3000 , 38.7625 , 578.0000 , 3.0000 , 0.0130 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0290 , 0.0290 , 0.0000 
2/24/2000, 5.3000 , 120.2900 , 38.7037 , 577.4000 , 1.8900 , 0.0082 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0346 , 0.0000 , -0.0346 
2/25/2000, 1.2000 , 120.2800 , 38.6450 , 576.8000 , 1.5000 , 0.0065 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0363 , 0.0000 , -0.0363 
2/26/2000, 0.0000 , 120.2700 , 38.5862 , 576.2000 , 3.0000 , 0.0130 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0298 , 0.0000 , -0.0298 
2/27/2000, 0.0000 , 120.2700 , 38.5862 , 576.2000 , 2.6000 , 0.0112 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , 0.0272 , 0.0272 , 0.0000 
2/28/2000, 0.0000 , 120.2600 , 38.5275 , 575.6000 , 3.4000 , 0.0147 , 0.0160 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0160 , -0.0281 , 0.0000 , -0.0281 
2/29/2000, 0.0000 , 120.2500 , 38.4688 , 575.0000 , 3.0000 , 0.0129 , 2.2020 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 2.2020 , 2.1562 , 2.1562 , 0.0000 
3/1/2000, 0.0000 , 120.2500 , 38.4688 , 575.0000 , 3.4000 , 0.0147 , 0.0330 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0330 , 0.0477 , 0.0477 , 0.0000 
3/2/2000, 0.2000 , 120.2400 , 38.4100 , 574.4000 , 3.0200 , 0.0130 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , -0.0217 , 0.0000 , -0.0217 
3/3/2000, 0.0000 , 120.2300 , 38.3513 , 573.8000 , 1.8900 , 0.0081 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , -0.0266 , 0.0000 , -0.0266 
3/4/2000, 0.0000 , 120.2300 , 38.3513 , 573.8000 , 3.4000 , 0.0146 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , 0.0386 , 0.0386 , 0.0000 
3/5/2000, 0.0000 , 120.2200 , 38.2925 , 573.2000 , 3.0200 , 0.0130 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , -0.0218 , 0.0000 , -0.0218 
3/6/2000, 0.0000 , 120.2200 , 38.2925 , 573.2000 , 3.0400 , 0.0131 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , 0.0371 , 0.0371 , 0.0000 
3/7/2000, 0.0000 , 120.2100 , 38.2338 , 572.6000 , 3.0400 , 0.0131 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0267 , 0.0000 , -0.0267 
3/8/2000, 0.0000 , 120.2100 , 38.2338 , 572.6000 , 3.0400 , 0.0131 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0321 , 0.0321 , 0.0000 
3/9/2000, 0.0000 , 120.2000 , 38.1750 , 572.0000 , 3.0200 , 0.0130 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0268 , 0.0000 , -0.0268 
3/10/2000, 0.0000 , 120.2000 , 38.1750 , 572.0000 , 4.1000 , 0.0176 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0366 , 0.0366 , 0.0000 
3/11/2000, 0.0000 , 120.1900 , 38.1163 , 571.4000 , 3.4000 , 0.0146 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0252 , 0.0000 , -0.0252 
3/12/2000, 0.0000 , 120.1800 , 38.0575 , 570.8000 , 3.0000 , 0.0128 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0269 , 0.0000 , -0.0269 
3/13/2000, 0.0000 , 120.1800 , 38.0575 , 570.8000 , 4.1000 , 0.0176 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0366 , 0.0366 , 0.0000 
3/14/2000, 0.0000 , 120.1800 , 38.0575 , 570.8000 , 4.1000 , 0.0176 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0366 , 0.0366 , 0.0000 
3/15/2000, 0.0000 , 120.1700 , 37.9988 , 570.2000 , 4.1000 , 0.0175 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0222 , 0.0000 , -0.0222 
3/16/2000, 0.0000 , 120.1700 , 37.9988 , 570.2000 , 2.6000 , 0.0111 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0301 , 0.0301 , 0.0000 
3/17/2000, 0.0000 , 120.1600 , 37.9400 , 569.6000 , 2.6000 , 0.0111 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0286 , 0.0000 , -0.0286 
3/18/2000, 0.0000 , 120.1600 , 37.9400 , 569.6000 , 2.6000 , 0.0111 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0301 , 0.0301 , 0.0000 
3/19/2000, 0.2000 , 120.1500 , 37.8813 , 569.0000 , 2.6000 , 0.0111 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , -0.0287 , 0.0000 , -0.0287 
